census,msoa,cob,count
2011,E02002139,Other,2079
2011,E02002139,rWE,107
2011,E02002139,UK,6910
2011,E02002140,EE,128
2011,E02002140,Other,2002
2011,E02002140,rWE,46
2011,E02002140,UK,5821
2011,E02002141,EE,18
2011,E02002141,Other,329
2011,E02002141,rWE,34
2011,E02002141,UK,6248
2011,E02002142,EE,79
2011,E02002142,Other,1028
2011,E02002142,rWE,30
2011,E02002142,UK,5645
2011,E02002143,EE,213
2011,E02002143,Other,3168
2011,E02002143,rWE,54
2011,E02002143,UK,6562
2011,E02002144,EE,37
2011,E02002144,Other,1223
2011,E02002144,rWE,41
2011,E02002144,UK,5366
2011,E02002145,EE,81
2011,E02002145,Other,536
2011,E02002145,rWE,31
2011,E02002145,UK,6137
2011,E02002146,EE,103
2011,E02002146,Other,1040
2011,E02002146,rWE,54
2011,E02002146,UK,5293
2011,E02002147,EE,86
2011,E02002147,Other,367
2011,E02002147,rWE,18
2011,E02002147,UK,7367
2011,E02002148,EE,49
2011,E02002148,Other,365
2011,E02002148,rWE,41
2011,E02002148,UK,10451
2011,E02002149,EE,88
2011,E02002149,Other,403
2011,E02002149,rWE,56
2011,E02002149,UK,9425
2011,E02002150,EE,70
2011,E02002150,Other,379
2011,E02002150,rWE,58
2011,E02002150,UK,5161
2011,E02002151,EE,109
2011,E02002151,Other,331
2011,E02002151,rWE,45
2011,E02002151,UK,5313
2011,E02002152,EE,96
2011,E02002152,Other,281
2011,E02002152,rWE,22
2011,E02002152,UK,5797
2011,E02002153,EE,40
2011,E02002153,Other,119
2011,E02002153,rWE,21
2011,E02002153,UK,7283
2011,E02002154,EE,133
2011,E02002154,Other,457
2011,E02002154,rWE,55
2011,E02002154,UK,4890
2011,E02002155,EE,134
2011,E02002155,Other,405
2011,E02002155,rWE,38
2011,E02002155,UK,5191
2011,E02002156,EE,103
2011,E02002156,Other,504
2011,E02002156,rWE,34
2011,E02002156,UK,7678
2011,E02002157,EE,69
2011,E02002157,Other,540
2011,E02002157,rWE,59
2011,E02002157,UK,7022
2011,E02002158,EE,41
2011,E02002158,Other,388
2011,E02002158,rWE,31
2011,E02002158,UK,7163
2011,E02002159,EE,273
2011,E02002159,Other,855
2011,E02002159,rWE,79
2011,E02002159,UK,4781
2011,E02002160,EE,104
2011,E02002160,Other,768
2011,E02002160,rWE,23
2011,E02002160,UK,6136
2011,E02002161,EE,443
2011,E02002161,Other,1589
2011,E02002161,rWE,90
2011,E02002161,UK,4126
2011,E02002162,EE,63
2011,E02002162,Other,661
2011,E02002162,rWE,60
2011,E02002162,UK,6722
2011,E02002163,EE,609
2011,E02002163,Other,2507
2011,E02002163,rWE,122
2011,E02002163,UK,7937
2011,E02002164,EE,642
2011,E02002164,Other,2452
2011,E02002164,rWE,108
2011,E02002164,UK,3602
2011,E02002165,EE,427
2011,E02002165,Other,1583
2011,E02002165,rWE,98
2011,E02002165,UK,5556
2011,E02002166,EE,137
2011,E02002166,Other,915
2011,E02002166,rWE,66
2011,E02002166,UK,7884
2011,E02002167,EE,31
2011,E02002167,Other,381
2011,E02002167,rWE,56
2011,E02002167,UK,6021
2011,E02002168,EE,698
2011,E02002168,Other,2676
2011,E02002168,rWE,134
2011,E02002168,UK,6740
2011,E02002169,EE,108
2011,E02002169,Other,855
2011,E02002169,rWE,71
2011,E02002169,UK,7565
2011,E02002170,EE,45
2011,E02002170,Other,544
2011,E02002170,rWE,13
2011,E02002170,UK,5642
2011,E02002171,EE,85
2011,E02002171,Other,701
2011,E02002171,rWE,34
2011,E02002171,UK,6514
2011,E02002174,EE,75
2011,E02002174,Other,975
2011,E02002174,rWE,37
2011,E02002174,UK,6451
2011,E02002175,EE,147
2011,E02002175,Other,686
2011,E02002175,rWE,29
2011,E02002175,UK,6144
2011,E02002176,EE,57
2011,E02002176,Other,399
2011,E02002176,rWE,44
2011,E02002176,UK,7145
2011,E02002177,EE,190
2011,E02002177,Other,1520
2011,E02002177,rWE,53
2011,E02002177,UK,7244
2011,E02002178,EE,98
2011,E02002178,Other,2197
2011,E02002178,rWE,49
2011,E02002178,UK,5748
2011,E02002179,EE,30
2011,E02002179,Other,551
2011,E02002179,rWE,29
2011,E02002179,UK,5755
2011,E02002180,EE,33
2011,E02002180,Other,629
2011,E02002180,rWE,44
2011,E02002180,UK,5667
2011,E02002181,EE,60
2011,E02002181,Other,261
2011,E02002181,rWE,17
2011,E02002181,UK,6715
2011,E02002182,EE,32
2011,E02002182,Other,661
2011,E02002182,rWE,41
2011,E02002182,UK,5905
2011,E02002183,EE,36
2011,E02002183,Other,107
2011,E02002183,rWE,60
2011,E02002183,UK,5367
2011,E02002184,EE,114
2011,E02002184,Other,335
2011,E02002184,rWE,162
2011,E02002184,UK,12250
2011,E02002185,EE,35
2011,E02002185,Other,107
2011,E02002185,rWE,57
2011,E02002185,UK,5712
2011,E02002186,EE,110
2011,E02002186,Other,319
2011,E02002186,rWE,93
2011,E02002186,UK,12058
2011,E02002187,EE,30
2011,E02002187,Other,102
2011,E02002187,rWE,43
2011,E02002187,UK,5686
2011,E02002188,EE,48
2011,E02002188,Other,368
2011,E02002188,rWE,51
2011,E02002188,UK,7223
2011,E02002189,EE,144
2011,E02002189,Other,1156
2011,E02002189,rWE,61
2011,E02002189,UK,5446
2011,E02002190,EE,439
2011,E02002190,Other,2268
2011,E02002190,rWE,89
2011,E02002190,UK,9154
2011,E02002191,EE,160
2011,E02002191,Other,1231
2011,E02002191,rWE,93
2011,E02002191,UK,7871
2011,E02002192,EE,49
2011,E02002192,Other,206
2011,E02002192,rWE,64
2011,E02002192,UK,8871
2011,E02002193,EE,145
2011,E02002193,Other,368
2011,E02002193,rWE,52
2011,E02002193,UK,5377
2011,E02002194,EE,45
2011,E02002194,Other,153
2011,E02002194,rWE,57
2011,E02002194,UK,7193
2011,E02002195,EE,26
2011,E02002195,Other,149
2011,E02002195,rWE,36
2011,E02002195,UK,6160
2011,E02002196,EE,27
2011,E02002196,Other,116
2011,E02002196,rWE,46
2011,E02002196,UK,6150
2011,E02002197,EE,195
2011,E02002197,Other,257
2011,E02002197,rWE,97
2011,E02002197,UK,7918
2011,E02002198,EE,80
2011,E02002198,Other,145
2011,E02002198,rWE,73
2011,E02002198,UK,7806
2011,E02002199,EE,49
2011,E02002199,Other,112
2011,E02002199,rWE,45
2011,E02002199,UK,6182
2011,E02002200,EE,125
2011,E02002200,Other,458
2011,E02002200,rWE,99
2011,E02002200,UK,8487
2011,E02002201,EE,143
2011,E02002201,Other,423
2011,E02002201,rWE,94
2011,E02002201,UK,11307
2011,E02002202,EE,196
2011,E02002202,Other,418
2011,E02002202,rWE,103
2011,E02002202,UK,6263
2011,E02002203,EE,148
2011,E02002203,Other,226
2011,E02002203,rWE,55
2011,E02002203,UK,7187
2011,E02002204,EE,80
2011,E02002204,Other,314
2011,E02002204,rWE,77
2011,E02002204,UK,10882
2011,E02002205,EE,44
2011,E02002205,Other,191
2011,E02002205,rWE,57
2011,E02002205,UK,9771
2011,E02002206,EE,121
2011,E02002206,Other,508
2011,E02002206,rWE,53
2011,E02002206,UK,7993
2011,E02002207,EE,326
2011,E02002207,Other,1788
2011,E02002207,rWE,83
2011,E02002207,UK,5163
2011,E02002208,EE,92
2011,E02002208,Other,224
2011,E02002208,rWE,62
2011,E02002208,UK,7189
2011,E02002209,EE,159
2011,E02002209,Other,397
2011,E02002209,rWE,37
2011,E02002209,UK,5279
2011,E02002210,EE,181
2011,E02002210,Other,1122
2011,E02002210,rWE,84
2011,E02002210,UK,6204
2011,E02002211,EE,197
2011,E02002211,Other,1776
2011,E02002211,rWE,49
2011,E02002211,UK,5151
2011,E02002212,EE,333
2011,E02002212,Other,1736
2011,E02002212,rWE,60
2011,E02002212,UK,5145
2011,E02002213,EE,24
2011,E02002213,Other,134
2011,E02002213,rWE,34
2011,E02002213,UK,6527
2011,E02002214,EE,62
2011,E02002214,Other,355
2011,E02002214,rWE,40
2011,E02002214,UK,5424
2011,E02002215,EE,264
2011,E02002215,Other,3804
2011,E02002215,rWE,56
2011,E02002215,UK,6374
2011,E02002216,EE,431
2011,E02002216,Other,3224
2011,E02002216,rWE,51
2011,E02002216,UK,5633
2011,E02002217,EE,135
2011,E02002217,Other,1870
2011,E02002217,rWE,63
2011,E02002217,UK,6745
2011,E02002218,EE,213
2011,E02002218,Other,1146
2011,E02002218,rWE,41
2011,E02002218,UK,7917
2011,E02002219,EE,415
2011,E02002219,Other,2676
2011,E02002219,rWE,78
2011,E02002219,UK,4689
2011,E02002220,EE,289
2011,E02002220,Other,2755
2011,E02002220,rWE,56
2011,E02002220,UK,6174
2011,E02002221,EE,835
2011,E02002221,Other,4912
2011,E02002221,rWE,163
2011,E02002221,UK,7623
2011,E02002222,EE,379
2011,E02002222,Other,1321
2011,E02002222,rWE,92
2011,E02002222,UK,6285
2011,E02002223,EE,528
2011,E02002223,Other,2719
2011,E02002223,rWE,68
2011,E02002223,UK,4486
2011,E02002224,EE,218
2011,E02002224,Other,3934
2011,E02002224,rWE,42
2011,E02002224,UK,6377
2011,E02002225,EE,71
2011,E02002225,Other,375
2011,E02002225,rWE,47
2011,E02002225,UK,7703
2011,E02002226,EE,1094
2011,E02002226,Other,5829
2011,E02002226,rWE,276
2011,E02002226,UK,7724
2011,E02002227,EE,421
2011,E02002227,Other,1692
2011,E02002227,rWE,45
2011,E02002227,UK,4322
2011,E02002228,EE,222
2011,E02002228,Other,637
2011,E02002228,rWE,56
2011,E02002228,UK,5824
2011,E02002229,EE,86
2011,E02002229,Other,523
2011,E02002229,rWE,54
2011,E02002229,UK,7446
2011,E02002230,EE,1047
2011,E02002230,Other,3136
2011,E02002230,rWE,156
2011,E02002230,UK,5136
2011,E02002231,EE,285
2011,E02002231,Other,2378
2011,E02002231,rWE,88
2011,E02002231,UK,9972
2011,E02002232,EE,246
2011,E02002232,Other,1226
2011,E02002232,rWE,51
2011,E02002232,UK,4914
2011,E02002233,EE,335
2011,E02002233,Other,2650
2011,E02002233,rWE,60
2011,E02002233,UK,6167
2011,E02002234,EE,329
2011,E02002234,Other,445
2011,E02002234,rWE,70
2011,E02002234,UK,7022
2011,E02002235,EE,350
2011,E02002235,Other,1538
2011,E02002235,rWE,46
2011,E02002235,UK,5127
2011,E02002236,EE,75
2011,E02002236,Other,475
2011,E02002236,rWE,38
2011,E02002236,UK,5386
2011,E02002237,EE,129
2011,E02002237,Other,613
2011,E02002237,rWE,68
2011,E02002237,UK,7464
2011,E02002238,EE,112
2011,E02002238,Other,624
2011,E02002238,rWE,48
2011,E02002238,UK,5303
2011,E02002239,EE,316
2011,E02002239,Other,698
2011,E02002239,rWE,53
2011,E02002239,UK,8849
2011,E02002240,EE,61
2011,E02002240,Other,198
2011,E02002240,rWE,75
2011,E02002240,UK,10301
2011,E02002241,EE,140
2011,E02002241,Other,360
2011,E02002241,rWE,76
2011,E02002241,UK,11298
2011,E02002242,EE,70
2011,E02002242,Other,271
2011,E02002242,rWE,43
2011,E02002242,UK,7338
2011,E02002243,EE,151
2011,E02002243,Other,243
2011,E02002243,rWE,62
2011,E02002243,UK,8848
2011,E02002244,EE,34
2011,E02002244,Other,48
2011,E02002244,rWE,37
2011,E02002244,UK,5840
2011,E02002245,EE,99
2011,E02002245,Other,75
2011,E02002245,rWE,46
2011,E02002245,UK,5351
2011,E02002246,EE,59
2011,E02002246,Other,155
2011,E02002246,rWE,60
2011,E02002246,UK,9331
2011,E02002247,EE,42
2011,E02002247,Other,202
2011,E02002247,rWE,104
2011,E02002247,UK,8963
2011,E02002248,EE,169
2011,E02002248,Other,111
2011,E02002248,rWE,50
2011,E02002248,UK,7107
2011,E02002249,EE,142
2011,E02002249,Other,91
2011,E02002249,rWE,31
2011,E02002249,UK,5191
2011,E02002250,EE,26
2011,E02002250,Other,139
2011,E02002250,rWE,60
2011,E02002250,UK,8147
2011,E02002251,EE,282
2011,E02002251,Other,344
2011,E02002251,rWE,61
2011,E02002251,UK,6751
2011,E02002252,EE,113
2011,E02002252,Other,152
2011,E02002252,rWE,52
2011,E02002252,UK,5658
2011,E02002253,EE,462
2011,E02002253,Other,929
2011,E02002253,rWE,68
2011,E02002253,UK,6092
2011,E02002254,EE,31
2011,E02002254,Other,90
2011,E02002254,rWE,36
2011,E02002254,UK,5577
2011,E02002255,EE,462
2011,E02002255,Other,2575
2011,E02002255,rWE,34
2011,E02002255,UK,4733
2011,E02002256,EE,148
2011,E02002256,Other,259
2011,E02002256,rWE,65
2011,E02002256,UK,8789
2011,E02002257,EE,227
2011,E02002257,Other,1572
2011,E02002257,rWE,36
2011,E02002257,UK,4346
2011,E02002258,EE,61
2011,E02002258,Other,131
2011,E02002258,rWE,62
2011,E02002258,UK,8491
2011,E02002259,EE,100
2011,E02002259,Other,505
2011,E02002259,rWE,51
2011,E02002259,UK,5872
2011,E02002260,EE,70
2011,E02002260,Other,167
2011,E02002260,rWE,75
2011,E02002260,UK,8739
2011,E02002261,EE,114
2011,E02002261,Other,182
2011,E02002261,rWE,60
2011,E02002261,UK,7700
2011,E02002262,EE,55
2011,E02002262,Other,138
2011,E02002262,rWE,50
2011,E02002262,UK,7591
2011,E02002263,EE,55
2011,E02002263,Other,68
2011,E02002263,rWE,48
2011,E02002263,UK,6474
2011,E02002264,EE,58
2011,E02002264,Other,408
2011,E02002264,rWE,50
2011,E02002264,UK,6432
2011,E02002265,EE,54
2011,E02002265,Other,82
2011,E02002265,rWE,36
2011,E02002265,UK,5234
2011,E02002266,EE,23
2011,E02002266,Other,102
2011,E02002266,rWE,30
2011,E02002266,UK,5608
2011,E02002267,EE,31
2011,E02002267,Other,167
2011,E02002267,rWE,53
2011,E02002267,UK,7810
2011,E02002268,EE,113
2011,E02002268,Other,304
2011,E02002268,rWE,61
2011,E02002268,UK,9334
2011,E02002269,EE,40
2011,E02002269,Other,98
2011,E02002269,rWE,53
2011,E02002269,UK,9329
2011,E02002270,EE,40
2011,E02002270,Other,134
2011,E02002270,rWE,55
2011,E02002270,UK,8100
2011,E02002271,EE,15
2011,E02002271,Other,163
2011,E02002271,rWE,31
2011,E02002271,UK,6869
2011,E02002272,EE,100
2011,E02002272,Other,153
2011,E02002272,rWE,37
2011,E02002272,UK,9120
2011,E02002273,EE,37
2011,E02002273,Other,93
2011,E02002273,rWE,27
2011,E02002273,UK,5999
2011,E02002274,EE,36
2011,E02002274,Other,131
2011,E02002274,rWE,36
2011,E02002274,UK,6777
2011,E02002275,EE,107
2011,E02002275,Other,205
2011,E02002275,rWE,54
2011,E02002275,UK,8156
2011,E02002276,EE,67
2011,E02002276,Other,271
2011,E02002276,rWE,22
2011,E02002276,UK,6899
2011,E02002277,EE,105
2011,E02002277,Other,722
2011,E02002277,rWE,29
2011,E02002277,UK,5640
2011,E02002278,EE,54
2011,E02002278,Other,87
2011,E02002278,rWE,30
2011,E02002278,UK,6180
2011,E02002279,EE,66
2011,E02002279,Other,159
2011,E02002279,rWE,27
2011,E02002279,UK,5907
2011,E02002280,EE,108
2011,E02002280,Other,1267
2011,E02002280,rWE,18
2011,E02002280,UK,4840
2011,E02002281,EE,98
2011,E02002281,Other,1464
2011,E02002281,rWE,51
2011,E02002281,UK,9752
2011,E02002282,EE,67
2011,E02002282,Other,1225
2011,E02002282,rWE,32
2011,E02002282,UK,5868
2011,E02002283,EE,116
2011,E02002283,Other,2070
2011,E02002283,rWE,19
2011,E02002283,UK,5621
2011,E02002284,EE,63
2011,E02002284,Other,159
2011,E02002284,rWE,36
2011,E02002284,UK,5784
2011,E02002285,EE,50
2011,E02002285,Other,168
2011,E02002285,rWE,30
2011,E02002285,UK,7714
2011,E02002286,EE,111
2011,E02002286,Other,685
2011,E02002286,rWE,31
2011,E02002286,UK,5240
2011,E02002287,EE,218
2011,E02002287,Other,1211
2011,E02002287,rWE,27
2011,E02002287,UK,5446
2011,E02002288,EE,113
2011,E02002288,Other,281
2011,E02002288,rWE,67
2011,E02002288,UK,8784
2011,E02002289,EE,116
2011,E02002289,Other,1365
2011,E02002289,rWE,26
2011,E02002289,UK,5038
2011,E02002290,EE,35
2011,E02002290,Other,99
2011,E02002290,rWE,43
2011,E02002290,UK,6029
2011,E02002291,EE,14
2011,E02002291,Other,98
2011,E02002291,rWE,48
2011,E02002291,UK,6361
2011,E02002292,EE,71
2011,E02002292,Other,541
2011,E02002292,rWE,37
2011,E02002292,UK,4998
2011,E02002293,EE,247
2011,E02002293,Other,1880
2011,E02002293,rWE,29
2011,E02002293,UK,5758
2011,E02002294,EE,71
2011,E02002294,Other,2994
2011,E02002294,rWE,39
2011,E02002294,UK,7576
2011,E02002295,EE,200
2011,E02002295,Other,934
2011,E02002295,rWE,54
2011,E02002295,UK,5421
2011,E02002296,EE,35
2011,E02002296,Other,114
2011,E02002296,rWE,35
2011,E02002296,UK,6565
2011,E02002297,EE,98
2011,E02002297,Other,921
2011,E02002297,rWE,71
2011,E02002297,UK,5755
2011,E02002298,EE,17
2011,E02002298,Other,94
2011,E02002298,rWE,33
2011,E02002298,UK,6595
2011,E02002299,EE,293
2011,E02002299,Other,1379
2011,E02002299,rWE,78
2011,E02002299,UK,4733
2011,E02002300,EE,47
2011,E02002300,Other,321
2011,E02002300,rWE,38
2011,E02002300,UK,6223
2011,E02002301,EE,293
2011,E02002301,Other,2114
2011,E02002301,rWE,84
2011,E02002301,UK,5106
2011,E02002302,EE,35
2011,E02002302,Other,138
2011,E02002302,rWE,38
2011,E02002302,UK,6144
2011,E02002303,EE,65
2011,E02002303,Other,481
2011,E02002303,rWE,64
2011,E02002303,UK,5784
2011,E02002304,EE,270
2011,E02002304,Other,907
2011,E02002304,rWE,76
2011,E02002304,UK,5223
2011,E02002305,EE,109
2011,E02002305,Other,725
2011,E02002305,rWE,28
2011,E02002305,UK,5141
2011,E02002306,EE,34
2011,E02002306,Other,179
2011,E02002306,rWE,41
2011,E02002306,UK,6079
2011,E02002307,EE,37
2011,E02002307,Other,281
2011,E02002307,rWE,32
2011,E02002307,UK,5557
2011,E02002308,EE,41
2011,E02002308,Other,239
2011,E02002308,rWE,37
2011,E02002308,UK,6078
2011,E02002309,EE,217
2011,E02002309,Other,1327
2011,E02002309,rWE,76
2011,E02002309,UK,5080
2011,E02002310,EE,79
2011,E02002310,Other,379
2011,E02002310,rWE,59
2011,E02002310,UK,5496
2011,E02002311,EE,48
2011,E02002311,Other,140
2011,E02002311,rWE,36
2011,E02002311,UK,6144
2011,E02002312,EE,326
2011,E02002312,Other,1100
2011,E02002312,rWE,130
2011,E02002312,UK,6501
2011,E02002313,EE,184
2011,E02002313,Other,2507
2011,E02002313,rWE,45
2011,E02002313,UK,4896
2011,E02002314,EE,60
2011,E02002314,Other,271
2011,E02002314,rWE,52
2011,E02002314,UK,5563
2011,E02002315,EE,74
2011,E02002315,Other,246
2011,E02002315,rWE,52
2011,E02002315,UK,6334
2011,E02002316,EE,17
2011,E02002316,Other,94
2011,E02002316,rWE,44
2011,E02002316,UK,6256
2011,E02002317,EE,171
2011,E02002317,Other,971
2011,E02002317,rWE,59
2011,E02002317,UK,5762
2011,E02002318,EE,154
2011,E02002318,Other,433
2011,E02002318,rWE,38
2011,E02002318,UK,5713
2011,E02002319,EE,37
2011,E02002319,Other,107
2011,E02002319,rWE,34
2011,E02002319,UK,6341
2011,E02002320,EE,58
2011,E02002320,Other,293
2011,E02002320,rWE,41
2011,E02002320,UK,5948
2011,E02002321,EE,59
2011,E02002321,Other,219
2011,E02002321,rWE,53
2011,E02002321,UK,6873
2011,E02002322,EE,21
2011,E02002322,Other,109
2011,E02002322,rWE,33
2011,E02002322,UK,6208
2011,E02002323,EE,29
2011,E02002323,Other,173
2011,E02002323,rWE,41
2011,E02002323,UK,8147
2011,E02002324,EE,15
2011,E02002324,Other,77
2011,E02002324,rWE,32
2011,E02002324,UK,6374
2011,E02002325,EE,46
2011,E02002325,Other,130
2011,E02002325,rWE,54
2011,E02002325,UK,8277
2011,E02002326,EE,11
2011,E02002326,Other,76
2011,E02002326,rWE,37
2011,E02002326,UK,6126
2011,E02002327,EE,37
2011,E02002327,Other,121
2011,E02002327,rWE,50
2011,E02002327,UK,9608
2011,E02002328,EE,28
2011,E02002328,Other,92
2011,E02002328,rWE,45
2011,E02002328,UK,6791
2011,E02002329,EE,66
2011,E02002329,Other,163
2011,E02002329,rWE,67
2011,E02002329,UK,11623
2011,E02002330,EE,46
2011,E02002330,Other,116
2011,E02002330,rWE,33
2011,E02002330,UK,6375
2011,E02002331,EE,79
2011,E02002331,Other,135
2011,E02002331,rWE,57
2011,E02002331,UK,6279
2011,E02002332,EE,45
2011,E02002332,Other,114
2011,E02002332,rWE,32
2011,E02002332,UK,5625
2011,E02002333,EE,55
2011,E02002333,Other,137
2011,E02002333,rWE,78
2011,E02002333,UK,7501
2011,E02002334,EE,30
2011,E02002334,Other,129
2011,E02002334,rWE,48
2011,E02002334,UK,6874
2011,E02002335,EE,66
2011,E02002335,Other,284
2011,E02002335,rWE,86
2011,E02002335,UK,7073
2011,E02002336,EE,41
2011,E02002336,Other,182
2011,E02002336,rWE,64
2011,E02002336,UK,6444
2011,E02002337,EE,26
2011,E02002337,Other,151
2011,E02002337,rWE,51
2011,E02002337,UK,6459
2011,E02002338,EE,38
2011,E02002338,Other,135
2011,E02002338,rWE,48
2011,E02002338,UK,6547
2011,E02002339,EE,43
2011,E02002339,Other,104
2011,E02002339,rWE,53
2011,E02002339,UK,5483
2011,E02002340,EE,31
2011,E02002340,Other,90
2011,E02002340,rWE,32
2011,E02002340,UK,5368
2011,E02002341,EE,113
2011,E02002341,Other,738
2011,E02002341,rWE,80
2011,E02002341,UK,6351
2011,E02002342,EE,49
2011,E02002342,Other,284
2011,E02002342,rWE,48
2011,E02002342,UK,5331
2011,E02002343,EE,32
2011,E02002343,Other,128
2011,E02002343,rWE,37
2011,E02002343,UK,5508
2011,E02002344,EE,132
2011,E02002344,Other,991
2011,E02002344,rWE,83
2011,E02002344,UK,6404
2011,E02002345,EE,43
2011,E02002345,Other,581
2011,E02002345,rWE,58
2011,E02002345,UK,4768
2011,E02002346,EE,56
2011,E02002346,Other,364
2011,E02002346,rWE,53
2011,E02002346,UK,5461
2011,E02002347,EE,113
2011,E02002347,Other,854
2011,E02002347,rWE,86
2011,E02002347,UK,4892
2011,E02002348,EE,70
2011,E02002348,Other,592
2011,E02002348,rWE,67
2011,E02002348,UK,5348
2011,E02002349,EE,98
2011,E02002349,Other,419
2011,E02002349,rWE,71
2011,E02002349,UK,5005
2011,E02002350,EE,22
2011,E02002350,Other,133
2011,E02002350,rWE,40
2011,E02002350,UK,5973
2011,E02002351,EE,29
2011,E02002351,Other,181
2011,E02002351,rWE,31
2011,E02002351,UK,5122
2011,E02002352,EE,161
2011,E02002352,Other,847
2011,E02002352,rWE,101
2011,E02002352,UK,6172
2011,E02002353,EE,53
2011,E02002353,Other,554
2011,E02002353,rWE,77
2011,E02002353,UK,5075
2011,E02002354,EE,168
2011,E02002354,Other,1155
2011,E02002354,rWE,78
2011,E02002354,UK,6329
2011,E02002356,EE,53
2011,E02002356,Other,256
2011,E02002356,rWE,67
2011,E02002356,UK,7110
2011,E02002357,EE,83
2011,E02002357,Other,294
2011,E02002357,rWE,95
2011,E02002357,UK,7255
2011,E02002358,EE,45
2011,E02002358,Other,289
2011,E02002358,rWE,49
2011,E02002358,UK,6901
2011,E02002359,EE,31
2011,E02002359,Other,136
2011,E02002359,rWE,49
2011,E02002359,UK,6141
2011,E02002360,EE,99
2011,E02002360,Other,617
2011,E02002360,rWE,96
2011,E02002360,UK,5875
2011,E02002361,EE,116
2011,E02002361,Other,555
2011,E02002361,rWE,66
2011,E02002361,UK,4951
2011,E02002362,EE,166
2011,E02002362,Other,637
2011,E02002362,rWE,82
2011,E02002362,UK,6737
2011,E02002363,EE,178
2011,E02002363,Other,514
2011,E02002363,rWE,120
2011,E02002363,UK,6074
2011,E02002364,EE,55
2011,E02002364,Other,161
2011,E02002364,rWE,38
2011,E02002364,UK,5471
2011,E02002366,EE,241
2011,E02002366,Other,1464
2011,E02002366,rWE,91
2011,E02002366,UK,5849
2011,E02002367,EE,171
2011,E02002367,Other,993
2011,E02002367,rWE,98
2011,E02002367,UK,4590
2011,E02002368,EE,35
2011,E02002368,Other,188
2011,E02002368,rWE,52
2011,E02002368,UK,7648
2011,E02002369,EE,170
2011,E02002369,Other,525
2011,E02002369,rWE,65
2011,E02002369,UK,6098
2011,E02002370,EE,61
2011,E02002370,Other,163
2011,E02002370,rWE,33
2011,E02002370,UK,6378
2011,E02002371,EE,298
2011,E02002371,Other,2669
2011,E02002371,rWE,160
2011,E02002371,UK,6421
2011,E02002373,EE,91
2011,E02002373,Other,424
2011,E02002373,rWE,129
2011,E02002373,UK,7837
2011,E02002374,EE,119
2011,E02002374,Other,764
2011,E02002374,rWE,114
2011,E02002374,UK,5550
2011,E02002375,EE,125
2011,E02002375,Other,260
2011,E02002375,rWE,46
2011,E02002375,UK,5926
2011,E02002376,EE,257
2011,E02002376,Other,1296
2011,E02002376,rWE,97
2011,E02002376,UK,5135
2011,E02002377,EE,214
2011,E02002377,Other,2833
2011,E02002377,rWE,58
2011,E02002377,UK,3929
2011,E02002379,EE,90
2011,E02002379,Other,195
2011,E02002379,rWE,47
2011,E02002379,UK,4884
2011,E02002380,EE,35
2011,E02002380,Other,91
2011,E02002380,rWE,31
2011,E02002380,UK,5101
2011,E02002381,EE,68
2011,E02002381,Other,149
2011,E02002381,rWE,43
2011,E02002381,UK,5811
2011,E02002382,EE,349
2011,E02002382,Other,1838
2011,E02002382,rWE,96
2011,E02002382,UK,3685
2011,E02002383,EE,114
2011,E02002383,Other,914
2011,E02002383,rWE,148
2011,E02002383,UK,6398
2011,E02002384,EE,337
2011,E02002384,Other,3524
2011,E02002384,rWE,332
2011,E02002384,UK,6523
2011,E02002385,EE,148
2011,E02002385,Other,974
2011,E02002385,rWE,200
2011,E02002385,UK,6605
2011,E02002386,EE,79
2011,E02002386,Other,129
2011,E02002386,rWE,78
2011,E02002386,UK,7969
2011,E02002387,EE,84
2011,E02002387,Other,134
2011,E02002387,rWE,58
2011,E02002387,UK,5159
2011,E02002388,EE,249
2011,E02002388,Other,390
2011,E02002388,rWE,67
2011,E02002388,UK,6599
2011,E02002389,EE,236
2011,E02002389,Other,815
2011,E02002389,rWE,88
2011,E02002389,UK,5381
2011,E02002390,EE,79
2011,E02002390,Other,179
2011,E02002390,rWE,51
2011,E02002390,UK,5677
2011,E02002391,EE,50
2011,E02002391,Other,181
2011,E02002391,rWE,66
2011,E02002391,UK,7448
2011,E02002392,EE,213
2011,E02002392,Other,1994
2011,E02002392,rWE,304
2011,E02002392,UK,6704
2011,E02002393,EE,468
2011,E02002393,Other,2730
2011,E02002393,rWE,144
2011,E02002393,UK,4193
2011,E02002394,EE,254
2011,E02002394,Other,1200
2011,E02002394,rWE,94
2011,E02002394,UK,5154
2011,E02002395,EE,55
2011,E02002395,Other,958
2011,E02002395,rWE,52
2011,E02002395,UK,5251
2011,E02002396,EE,357
2011,E02002396,Other,467
2011,E02002396,rWE,71
2011,E02002396,UK,7520
2011,E02002397,EE,77
2011,E02002397,Other,135
2011,E02002397,rWE,56
2011,E02002397,UK,7119
2011,E02002398,EE,42
2011,E02002398,Other,105
2011,E02002398,rWE,42
2011,E02002398,UK,7193
2011,E02002399,EE,101
2011,E02002399,Other,410
2011,E02002399,rWE,36
2011,E02002399,UK,5622
2011,E02002400,EE,588
2011,E02002400,Other,800
2011,E02002400,rWE,90
2011,E02002400,UK,6680
2011,E02002401,EE,161
2011,E02002401,Other,517
2011,E02002401,rWE,62
2011,E02002401,UK,5421
2011,E02002402,EE,26
2011,E02002402,Other,121
2011,E02002402,rWE,38
2011,E02002402,UK,5547
